recording_id,species,scientific_name,raw_type,communication_type,recording_file,segment_file,segment_filename,recordist,country,location,date,quality,license,source_url
1145947,Common Myna,Acridotheres tristis,begging call,begging_distress,dataset\processed\Acridotheres_tristis\XC1145947-Common-Myna-20260616-01a-garden-Makham-(bedelroep-nestling).wav,dataset\segments\Acridotheres_tristis\XC1145947-Common-Myna-20260616-01a-garden-Makham-(bedelroep-nestling)_segment_0033.wav,XC1145947-Common-Myna-20260616-01a-garden-Makham-(bedelroep-nestling)_segment_0033.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-16,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1145947
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0000.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0000.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0001.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0001.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0002.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0002.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0003.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0003.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0004.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0004.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0005.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0005.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0006.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0006.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0007.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0007.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0008.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0008.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0009.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0009.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0010.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0010.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0011.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0011.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0012.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0012.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0013.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0013.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0014.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0014.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0015.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0015.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0016.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0016.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0017.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0017.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0018.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0018.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0019.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0019.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0020.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0020.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0021.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0021.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0022.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0022.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0023.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0023.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0024.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0024.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0025.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0025.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0026.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0026.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0027.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0027.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0028.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0028.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0029.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0029.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0030.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0030.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0031.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0031.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0032.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0032.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0033.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0033.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0034.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0034.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0035.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0035.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0036.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0036.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
1147206,Common Myna,Acridotheres tristis,song,song,dataset\processed\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham.wav,dataset\segments\Acridotheres_tristis\XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0037.wav,XC1147206-Common-Myna-20260619-01a-garden-Makham_segment_0037.wav,Albert Noorlander,Thailand,"Makham, Makham District, Chanthaburi",2026-06-19,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1147206
